0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0|0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4|81,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0|0,0,0,0,28,0,0,0,0,0,0,0,0,0,0,0,0,75,6,0,0,0,0,0,0,0,0,0,0,0,0,0|0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43,80,102,48,0,0,0,0,0,0,0,0,0,0,0,0,0|0,0,2,0,0,0,0,0,0,0,0,0,0,18,53,30,68,92,0,0,0,0,0,0,0,0,0,0,0,9,0,5|6,16,0,0,0,0,0,0,0,0,0,8,26,38,1,4,35,20,0,0,0,0,0,0,0,0,0,8,88,19,18,38|22,0,1,6,5,3,3,0,0,5,18,27,11,0,0,0,58,4,0,0,0,0,0,0,0,0,0,4,5,49,30,17|0,5,11,7,4,5,0,0,8,19,21,3,0,0,0,3,3,0,0,10,0,0,0,0,0,0,6,0,26,30,22,14|24,38,36,29,32,14,0,28,37,22,0,0,0,0,3,41,30,11,2,0,0,0,0,0,0,0,0,11,13,15,9,21|38,44,56,43,58,0,53,30,14,0,0,0,0,0,7,11,77,8,0,0,0,0,0,3,0,0,0,0,0,0,0,0|0,0,0,11,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0|0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0|0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0|0,0,0,0,0,0,1,66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0|30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5|0,0,0,0,19,11,0,0,0,0,0,0,0,0,0,0,0,80,6,0,0,0,0,0,0,0,0,0,0,0,0,0|0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,40,78,100,46,0,0,0,0,0,0,0,0,0,0,0,0,0|0,0,2,6,0,0,0,0,0,0,0,0,0,18,49,26,63,88,2,0,0,0,0,0,0,0,0,0,0,10,0,4|6,18,2,0,0,0,0,0,0,0,0,8,25,37,2,5,35,20,0,0,0,0,0,0,0,0,0,13,85,18,16,35|20,3,0,6,4,2,2,0,0,3,17,26,12,0,0,0,41,0,0,0,0,0,0,0,0,0,0,3,5,48,29,15|3,2,9,5,2,3,0,0,8,16,19,3,0,0,0,0,0,0,0,10,0,0,0,0,0,0,5,0,23,29,22,18|22,35,32,26,29,14,14,26,34,21,0,0,0,0,0,7,34,14,13,0,0,0,0,0,0,0,0,10,12,16,12,21|38,44,52,40,54,52,46,27,12,0,0,0,0,0,0,10,54,6,0,0,0,0,0,6,0,0,0,0,0,0,0,0|0,0,7,19,10,14,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0|0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0|0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0|0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1|50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7|0,0,0,0,22,0,0,0,0,0,0,0,0,0,0,0,0,86,10,0,0,0,0,0,0,0,0,0,0,0,0,0|0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,42,74,100,47,0,0,0,0,0,0,0,0,0,0,0,0,0|0,1,3,0,0,0,0,0,0,0,0,0,0,18,47,23,60,88,3,0,0,0,0,0,0,0,0,0,0,10,0,5|7,18,0,0,2,0,0,0,0,0,0,8,26,37,3,4,31,25,0,0,0,0,0,0,0,0,0,12,84,18,18,36|22,0,1,7,5,3,3,0,0,4,18,26,12,0,0,0,35,0,0,0,0,0,0,0,0,0,0,6,8,54,34,20|0,7,14,8,5,5,0,1,10,18,20,4,0,0,0,0,0,0,0,13,0,0,0,0,0,0,6,1,26,31,24,0|26,39,36,28,31,13,14,28,37,23,2,0,0,0,0,0,24,15,18,0,0,0,0,0,0,1,0,10,13,16,0,20|37,44,52,42,55,53,49,29,13,0,0,0,0,0,0,8,53,10,0,0,0,0,0,5,0,0,0,0,0,0,0,0|0,0,4,17,8,10,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0|0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0|0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0|0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0|5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8|0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,86,12,0,0,0,0,0,0,0,0,0,0,0,0,0|0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,40,68,94,47,0,0,0,0,0,0,0,0,0,0,0,0,0|0,0,3,0,0,0,0,0,0,0,0,0,0,17,44,23,57,85,2,0,0,0,0,0,0,0,0,0,0,8,0,4|7,19,0,0,1,0,0,0,0,0,0,8,24,35,4,4,29,26,0,0,0,0,0,0,0,0,0,13,83,18,17,34|21,0,1,6,5,3,3,0,0,4,17,25,11,0,0,0,35,0,0,0,0,0,0,0,0,0,0,6,8,54,33,19|0,7,14,8,5,6,0,0,10,18,20,4,0,0,0,1,0,0,0,13,0,0,0,0,0,0,6,0,21,28,22,0|24,37,34,27,30,13,12,26,34,20,1,0,0,0,0,0,23,14,17,0,0,0,0,0,0,0,0,9,12,15,0,19|35,42,50,40,53,50,46,28,12,0,0,0,0,0,0,7,52,8,0,0,0,0,0,8,0,0,0,0,0,0,0,0|0,0,5,18,9,11,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0|0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0|0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0|0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0|24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7|0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,83,13,0,0,0,0,0,0,0,0,0,0,0,0,0|0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,40,67,93,46,0,0,0,0,0,0,0,0,0,0,0,0,0|0,0,3,0,0,0,0,0,0,0,0,0,0,17,44,24,56,84,2,0,0,0,0,0,0,0,0,0,0,8,0,4|6,18,0,0,1,0,0,0,0,0,0,8,24,34,5,4,28,26,0,0,0,0,0,0,0,0,0,14,82,18,16,33|21,0,0,6,4,2,2,0,0,3,16,24,12,0,0,0,33,0,0,0,0,0,0,0,0,0,0,6,7,54,33,19|0,6,14,8,5,6,1,1,10,18,21,5,0,0,0,1,0,0,0,12,0,0,0,0,0,0,5,0,18,26,21,0|22,35,32,25,30,13,11,24,33,19,0,0,0,0,0,0,20,14,16,0,0,0,0,0,0,0,0,7,11,14,0,18|35,43,52,39,52,48,44,27,12,0,0,0,0,0,0,6,46,6,0,0,0,0,0,9,0,0,0,0,0,0,0,0|0,2,9,22,10,13,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0|0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0|0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0|0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0|3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8|0,0,0,0,16,10,0,0,0,0,0,0,0,0,0,0,0,76,11,0,0,0,0,0,0,0,0,0,0,0,0,0|0,0,0,0,16,0,0,0,0,0,0,0,0,0,1,39,70,91,44,0,0,0,0,0,0,0,0,0,0,0,0,0|0,0,2,9,0,0,0,0,0,0,0,0,0,17,43,25,56,82,2,0,0,0,0,0,0,0,0,0,0,6,0,3|5,18,5,0,0,0,0,0,0,0,0,7,23,34,5,5,29,24,0,0,0,0,0,0,0,0,0,12,81,17,14,32|19,5,0,5,3,1,2,0,0,2,15,23,12,0,0,0,40,0,0,0,0,0,0,0,0,0,0,6,8,53,33,18|8,4,12,8,5,5,1,2,10,19,21,5,0,0,0,3,0,1,0,11,0,0,0,0,0,0,3,0,16,24,18,19|19,32,29,22,26,12,12,22,30,17,0,0,0,0,0,12,30,13,13,0,0,0,0,0,0,0,0,6,10,14,14,17|34,42,49,36,48,47,42,24,10,0,0,0,0,0,0,8,45,4,0,0,0,0,0,6,0,0,0,0,0,0,0,0|4,4,13,25,12,18,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0|0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0|0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0|0,0,0,0,0,0,0,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0|22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7|0,0,0,0,16,12,0,0,0,0,0,0,0,0,0,0,0,72,10,0,0,0,0,0,0,0,0,0,0,0,0,0|0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,38,69,90,43,0,0,0,0,0,0,0,0,0,0,0,0,0|0,0,2,8,0,0,0,0,0,0,0,0,0,16,42,25,55,81,2,0,0,0,0,0,0,0,0,0,0,8,0,2|5,17,4,0,0,0,0,0,0,0,0,6,22,33,5,5,29,24,0,0,0,0,0,0,0,0,0,11,79,18,13,30|18,4,0,4,3,1,1,0,0,2,14,23,11,0,0,0,40,0,0,0,0,0,0,0,0,0,0,6,8,53,33,18|7,5,12,7,5,5,1,2,10,19,21,5,0,0,0,3,0,0,0,12,0,0,0,0,0,0,3,0,16,23,18,18|18,31,28,22,24,12,12,22,30,16,0,0,0,0,0,12,29,13,13,0,0,0,0,0,0,0,0,6,9,13,14,17|34,41,48,36,48,46,41,23,10,0,0,0,0,0,0,8,45,4,0,0,0,0,0,5,0,0,0,0,0,0,0,0|4,4,14,26,13,19,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0|0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0|0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0|0,0,0,0,0,0,0,23,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0|40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7|0,0,0,0,16,12,0,0,0,0,0,0,0,0,0,0,0,69,9,0,0,0,0,0,0,0,0,0,0,0,0,0|0,0,0,1,15,0,0,0,0,0,0,0,0,0,1,38,70,90,42,0,0,0,0,0,0,0,0,0,0,0,0,0|0,0,2,8,0,0,0,0,0,0,0,0,0,16,42,26,55,80,2,0,0,0,0,0,0,0,0,0,0,9,0,2|5,17,4,0,0,0,0,0,0,0,0,6,22,33,5,5,29,24,0,0,0,0,0,0,0,0,0,10,79,18,13,30|18,4,0,4,3,1,1,0,0,2,14,22,11,0,0,0,39,0,0,0,0,0,0,0,0,0,0,6,8,52,32,18|7,4,13,8,5,5,1,2,10,19,21,5,0,0,0,3,0,1,0,12,0,0,0,0,0,0,3,0,16,23,18,18|18,31,28,22,24,11,13,22,30,16,0,0,0,0,0,13,29,13,13,0,0,0,0,0,0,0,0,6,9,13,14,17|33,40,47,35,47,46,40,23,9,0,0,0,0,0,0,8,42,3,0,0,0,0,0,2,0,0,0,0,0,0,0,0|4,5,15,27,14,20,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0|0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0|0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0|0,0,0,0,0,0,0,25,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1|56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7|0,0,0,0,14,11,0,0,0,0,0,0,0,0,0,0,0,71,8,0,0,0,0,0,0,0,0,0,0,0,0,0|0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,38,68,90,42,0,0,0,0,0,0,0,0,0,0,0,0,0|0,0,2,8,0,0,0,0,0,0,0,0,0,16,42,24,55,79,2,0,0,0,0,0,0,0,0,0,0,8,0,2|4,16,4,0,0,0,0,0,0,0,0,6,22,32,5,5,29,22,0,0,0,0,0,0,0,0,0,8,78,18,13,30|17,4,0,4,3,1,1,0,0,2,14,22,11,0,0,0,38,0,0,0,0,0,0,0,0,0,0,6,7,51,32,18|7,3,13,8,5,5,1,2,10,19,21,5,0,0,0,3,0,1,0,12,0,0,0,0,0,0,3,0,16,22,18,18|18,30,28,21,24,12,12,22,29,16,0,0,0,0,0,9,29,14,13,0,0,0,0,0,0,0,0,6,9,13,14,17|33,40,47,35,47,46,39,22,9,0,0,0,0,0,0,7,42,3,0,0,0,0,0,2,0,0,0,0,0,0,0,0|4,5,16,27,13,20,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0|0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0|0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0|0,0,0,0,0,0,0,26,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4|76,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6|0,0,0,0,13,10,0,0,0,0,0,0,0,0,0,0,0,69,8,0,0,0,0,0,0,0,0,0,0,0,0,0|0,0,0,0,16,0,0,0,0,0,0,0,0,0,1,37,68,88,41,0,0,0,0,0,0,0,0,0,0,0,0,0|0,0,2,8,0,0,0,0,0,0,0,0,0,16,41,25,54,78,2,0,0,0,0,0,0,0,0,0,0,7,0,2|5,16,4,0,0,0,0,0,0,0,0,6,22,32,6,5,30,22,0,0,0,0,0,0,0,0,0,6,78,18,13,30|18,4,0,4,2,1,1,0,0,2,14,22,11,0,0,0,38,0,0,0,0,0,0,0,0,0,0,6,7,51,32,18|7,3,12,8,4,5,1,2,10,19,21,5,0,0,0,2,0,0,0,14,0,0,0,0,0,0,3,0,16,22,17,17|17,30,28,20,24,13,12,22,29,16,0,0,0,0,0,7,27,13,13,0,0,0,0,0,0,0,0,6,9,13,14,16|33,39,47,35,47,46,39,23,9,0,0,0,0,0,0,7,42,4,0,0,0,0,0,2,0,0,0,0,0,0,0,0|4,6,16,26,13,19,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0|0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0|0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
